Datetime,pm25,dew_temp,pbl,surface_air_temp,surface_pressure,surface_skin_temp,surface_wind_temp,surface_precipitation
2012-03-31,12.6,15.298679068497268,1108.903045490437,22.783024626639342,915.9874341038252,23.75230923252732,4.624477743224044,0.170373066215847
2012-04-30,6.16,15.287402363579236,1110.3096849439892,22.792416494125682,916.0111739057377,23.765787919207646,4.6323138256693985,0.17064952849043716
2012-05-31,6.46,15.275749768497269,1111.763212379326,22.802121423861564,916.0357050343807,23.779715895443985,4.6404111108629325,0.17093520617418034
2012-06-30,11.46275362,15.264473063579235,1113.169851832878,22.811513291347904,916.0594448362933,23.793194582124315,4.648247193308288,0.1712116684487705
2012-07-31,15.2,15.252820468497267,1114.6233792682149,22.821218221083786,916.0839759649363,23.807122558360653,4.656344478501821,0.1714973461325137
2012-08-31,16.5,15.241167873415302,1116.076906703552,22.83092315081967,916.1085070935793,23.821050534596992,4.664441763695355,0.17178302381625685
2012-09-30,16.1,15.229891168497268,1117.4835461571038,22.84031501830601,916.1322468954919,23.834529221277318,4.67227784614071,0.172059486090847
2012-10-31,11.1,15.2182385734153,1118.9370735924408,22.850019948041894,916.1567780241348,23.848457197513657,4.680375131334244,0.1723451637745902
2012-11-30,8.43,15.206961868497268,1120.3437130459927,22.859411815528233,916.1805178260474,23.861935884193986,4.688211213779599,0.17262162604918035
2012-12-31,8.39,15.195309273415301,1121.7972404813297,22.86911674526412,916.2050489546904,23.875863860430325,4.696308498973132,0.1729073037329235
2013-01-31,11.6,15.183656678333334,1123.2507679166667,22.878821675,916.2295800833334,23.889791836666664,4.704405784166666,0.1731929814166667
2013-02-28,13.5,15.231985627392694,1120.4256531696349,22.873548797465755,916.2380376942923,23.88397004483105,4.7005053484315065,0.1737093315390411
2013-03-31,7.13,15.285492678136986,1117.2978475568493,22.867710968767124,916.2474014778539,23.877524489584474,4.69618700886758,0.17428100488881282
2013-04-30,6.38,15.337273694986301,1114.270938899315,22.86206145712329,916.2564632038814,23.87128685547488,4.692007970579908,0.1748342371627854
2013-05-31,7.08,15.390780745730593,1111.1431332865297,22.856223628424658,916.265826987443,23.864841300228306,4.6876896310159815,0.17540591051255708
2013-06-30,13.1,15.442561762579908,1108.1162246289955,22.850574116780823,916.2748887134703,23.858603666118718,4.68351059272831,0.1759591427865297
2013-07-31,13.7,15.4960688133242,1104.98841901621,22.844736288082192,916.284252497032,23.852158110872143,4.679192253164383,0.17653081613630137
2013-08-31,17.6,15.549575864068494,1101.8606134034246,22.838898459383564,916.2936162805936,23.845712555625568,4.6748739136004565,0.17710248948607304
2013-09-30,16.5,15.601356880917809,1098.8337047458904,22.833248947739726,916.302678006621,23.83947492151598,4.670694875312785,0.17765572176004565
2013-10-31,8.53,15.654863931662101,1095.705899133105,22.8274111190411,916.3120417901827,23.833029366269404,4.666376535748858,0.17822739510981733
2013-11-30,8.05,15.706644948511416,1092.6789904755708,22.82176160739726,916.32110351621,23.826791732159815,4.662197497461187,0.17878062738378994
2013-12-31,10.4,15.760151999255708,1089.5511848627852,22.815923778698632,916.3304672997716,23.82034617691324,4.65787915789726,0.17935230073356162
2014-01-31,12.4,15.81365905,1086.42337925,22.81008595,916.3398310833333,23.813900621666665,4.653560818333333,0.1799239740833333
2014-02-28,14.8,15.784178091515981,1089.108981567808,22.842711746894977,916.3550360678081,23.851761456077625,4.656584244333334,0.17938321209063923
2014-03-31,7.87,15.751538458908676,1092.082326991096,22.878833164885844,916.3718701577625,23.893678808461186,4.659931608833333,0.17878451131301368
2014-04-30,5.47,15.7199517176758,1094.9597580458903,22.91378937584475,916.3881612125571,23.934243988187212,4.663170993833333,0.1782051234636986
2014-05-31,5.58,15.687312085068493,1097.9331034691781,22.949910793835617,916.4049953025113,23.976161340570776,4.666518358333334,0.17760642268607302
2014-06-30,9.2,15.655725343835616,1100.8105345239726,22.98486700479452,916.4212863573059,24.016726520296803,4.669757743333333,0.17702703483675797
2014-07-31,13.9,15.623085711228311,1103.7838799472602,23.020988422785386,916.4381204472602,24.058643872680364,4.673105107833334,0.17642833405913239
2014-08-31,14.7,15.590446078621005,1106.757225370548,23.057109840776256,916.4549545372146,24.100561225063927,4.676452472333334,0.17582963328150683
2014-09-30,14.2,15.558859337388128,1109.6346564253424,23.09206605173516,916.4712455920092,24.141126404789954,4.679691857333333,0.17525024543219175
2014-10-31,11.1,15.526219704780823,1112.6080018486302,23.128187469726026,916.4880796819634,24.183043757173515,4.683039221833334,0.1746515446545662
2014-11-30,8.32,15.494632963547947,1115.4854329034247,23.163143680684932,916.504370736758,24.22360893689954,4.6862786068333335,0.17407215680525112
2014-12-31,12.0,15.461993330940642,1118.4587783267125,23.1992650986758,916.5212048267123,24.265526289283105,4.689625971333334,0.17347345602762554
2015-01-31,22.3,15.429353698333335,1121.43212375,23.235386516666665,916.5380389166667,24.307443641666666,4.692973335833334,0.17287475524999998
2015-02-28,12.6,15.43241153499087,1123.033284527169,23.240397978401823,916.5603536445205,24.31736354137443,4.69767562457306,0.17215261664086756
2015-03-31,9.97,15.435796997004568,1124.805998244749,23.245946382465753,916.5850592360731,24.32834628747945,4.702881729963471,0.17135310603789952
2015-04-30,7.05,15.439073250566212,1126.5215276488584,23.25131580575342,916.6089678730593,24.338974751452053,4.70791989647032,0.17057938609954337
2015-05-31,7.32,15.44245871257991,1128.2942413664384,23.25686420981735,916.6336734646119,24.349957497557078,4.713126001860731,0.16977987549657533
2015-06-30,11.0,15.445734966141554,1130.009770770548,23.262233633105023,916.6575821015982,24.36058596152968,4.71816416836758,0.16900615555821916
2015-07-31,14.5,15.449120428155252,1131.782484488128,23.26778203716895,916.6822876931507,24.371568707634705,4.7233702737579915,0.16820664495525112
2015-08-31,17.7,15.45250589016895,1133.5551982057077,23.273330441232876,916.7069932847032,24.382551453739726,4.728576379148402,0.1674071343522831
2015-09-30,11.46275362,15.455782143730595,1135.2707276098174,23.278699864520547,916.7309019216896,24.393179917712327,4.733614545655251,0.16663341441392693
2015-10-31,12.7,15.459167605744293,1137.0434413273972,23.284248268584474,916.755607513242,24.404162663817353,4.738820651045662,0.1658339038109589
2015-11-30,9.21,15.462443859305937,1138.758970731507,23.289617691872145,916.7795161502283,24.414791127789954,4.743858817552511,0.16506018387260274
